Geographic Area Name,Median Income
ZCTA5 94596,137660
ZCTA5 94597,142685
ZCTA5 94598,188170
ZCTA5 94599,79696
ZCTA5 94601,66651
ZCTA5 94602,124744
ZCTA5 94603,71086
ZCTA5 94605,101043
ZCTA5 94606,70769
ZCTA5 94607,87937
ZCTA5 94608,116306
ZCTA5 94609,106698
ZCTA5 94610,130435
ZCTA5 94611,176517
ZCTA5 94612,77069
ZCTA5 94613,
ZCTA5 94618,205552
ZCTA5 94619,129879
ZCTA5 94621,53106
ZCTA5 94702,99135
ZCTA5 94703,108922
ZCTA5 94704,52105
ZCTA5 94705,163254
ZCTA5 94706,136961
ZCTA5 94707,196591
ZCTA5 94708,229004
ZCTA5 94709,95223
ZCTA5 94710,118007
ZCTA5 94720,
ZCTA5 94801,75786
ZCTA5 94803,116075
ZCTA5 94804,86430
ZCTA5 94805,114191
ZCTA5 94806,82818
ZCTA5 94901,108837
ZCTA5 94903,127464
ZCTA5 94904,161875
ZCTA5 94920,238304
ZCTA5 94922,131895
ZCTA5 94923,
ZCTA5 94924,96442
ZCTA5 94925,220771
ZCTA5 94928,96622
ZCTA5 94929,206793
ZCTA5 94930,136341
ZCTA5 94931,103105
ZCTA5 94933,128561
ZCTA5 94937,69464
ZCTA5 94938,150250
ZCTA5 94939,182743
ZCTA5 94940,
ZCTA5 94941,210217
ZCTA5 94945,109750
ZCTA5 94946,166875
ZCTA5 94947,126690
ZCTA5 94949,116101
ZCTA5 94950,
ZCTA5 94951,116093
ZCTA5 94952,115097
ZCTA5 94954,107564
ZCTA5 94956,79241
ZCTA5 94957,"250,000+"
ZCTA5 94960,172332
ZCTA5 94963,206375
ZCTA5 94964,
ZCTA5 94965,140417
ZCTA5 94970,117188
ZCTA5 94971,109375
ZCTA5 94972,
ZCTA5 94973,207273
ZCTA5 95002,89861
ZCTA5 95003,140990
ZCTA5 95004,165781
ZCTA5 95005,107857
ZCTA5 95006,128483
ZCTA5 95007,164487
ZCTA5 95008,142841
ZCTA5 95010,96701
ZCTA5 95012,79903
ZCTA5 95013,
ZCTA5 95014,229074
ZCTA5 95017,100750
ZCTA5 95018,119130
ZCTA5 95019,68314
ZCTA5 95020,134242
ZCTA5 95023,108156
ZCTA5 95030,"250,000+"
ZCTA5 95032,195188
ZCTA5 95033,183836
ZCTA5 95035,176723
ZCTA5 95037,158256
ZCTA5 95039,58214
ZCTA5 95041,161034
ZCTA5 95043,126111
ZCTA5 95045,106377
ZCTA5 95046,157458
ZCTA5 95050,130051
ZCTA5 95051,185632
ZCTA5 95053,
ZCTA5 95054,204052
ZCTA5 95060,106040
ZCTA5 95062,108261
ZCTA5 95064,119787
ZCTA5 95065,142768
ZCTA5 95066,146941
ZCTA5 95070,240980
ZCTA5 95073,113929
ZCTA5 95075,130962
ZCTA5 95076,86685
ZCTA5 95110,132800
ZCTA5 95111,97162
ZCTA5 95112,89649
ZCTA5 95113,140938
ZCTA5 95116,83428
ZCTA5 95117,115778
ZCTA5 95118,148438
ZCTA5 95119,164129
ZCTA5 95120,"250,000+"
ZCTA5 95121,133700
ZCTA5 95122,103406
ZCTA5 95123,136364
ZCTA5 95124,188433
ZCTA5 95125,148422
ZCTA5 95126,127297
ZCTA5 95127,120548
ZCTA5 95128,122647
ZCTA5 95129,182662
ZCTA5 95130,155787
ZCTA5 95131,170128
ZCTA5 95132,172266
ZCTA5 95133,132069
ZCTA5 95134,196847
ZCTA5 95135,196179
ZCTA5 95136,143696
ZCTA5 95138,194300
ZCTA5 95139,193061
ZCTA5 95140,
ZCTA5 95148,160729
ZCTA5 95202,23954
ZCTA5 95203,64710
ZCTA5 95204,71792
ZCTA5 95205,58138
ZCTA5 95206,79751
ZCTA5 95207,68767
ZCTA5 95209,106056
ZCTA5 95210,65411
ZCTA5 95211,
ZCTA5 95212,104078
ZCTA5 95215,68189
ZCTA5 95219,105300
ZCTA5 95220,116324
ZCTA5 95221,
ZCTA5 95222,71344
ZCTA5 95223,98934
ZCTA5 95224,59167
ZCTA5 95225,101223
ZCTA5 95226,
ZCTA5 95227,150143
ZCTA5 95228,107857
ZCTA5 95230,135304
ZCTA5 95231,73292
ZCTA5 95232,68977
ZCTA5 95233,48705
ZCTA5 95236,96339
ZCTA5 95237,86836
ZCTA5 95240,76870
ZCTA5 95242,99709
ZCTA5 95245,85387
ZCTA5 95246,95667
ZCTA5 95247,71983
ZCTA5 95248,
ZCTA5 95249,46864
ZCTA5 95251,101111
ZCTA5 95252,85189
ZCTA5 95253,
ZCTA5 95254,72188
ZCTA5 95255,68000
ZCTA5 95257,
ZCTA5 95258,100682
ZCTA5 95301,66669
ZCTA5 95303,139688
ZCTA5 95304,114359
ZCTA5 95305,
ZCTA5 95306,77724
ZCTA5 95307,77101
ZCTA5 95309,
ZCTA5 95310,57639
ZCTA5 95311,70469
ZCTA5 95312,
ZCTA5 95313,72321
ZCTA5 95315,67868
ZCTA5 95316,96593
ZCTA5 95317,57438
ZCTA5 95318,54430
ZCTA5 95319,44904
ZCTA5 95320,86612
ZCTA5 95321,69679
ZCTA5 95322,64104
ZCTA5 95323,89188
ZCTA5 95324,72309
ZCTA5 95325,
ZCTA5 95326,89268
ZCTA5 95327,60506
ZCTA5 95328,53013
ZCTA5 95329,74924
ZCTA5 95330,118461
ZCTA5 95333,62045
ZCTA5 95334,75867
ZCTA5 95335,65625
ZCTA5 95336,86411
ZCTA5 95337,110132
ZCTA5 95338,64707
ZCTA5 95340,65141
ZCTA5 95341,55516
ZCTA5 95345,65221
ZCTA5 95346,108362
ZCTA5 95348,63618
ZCTA5 95350,73611
ZCTA5 95351,56869
ZCTA5 95354,65643
ZCTA5 95355,83460
ZCTA5 95356,95376
ZCTA5 95357,94066
ZCTA5 95358,74434
ZCTA5 95360,74006
ZCTA5 95361,91381
ZCTA5 95363,99321
ZCTA5 95364,
ZCTA5 95365,40718
ZCTA5 95366,104952
ZCTA5 95367,90633
ZCTA5 95368,91990
ZCTA5 95369,86250
ZCTA5 95370,72433
ZCTA5 95372,93346
ZCTA5 95374,51593
ZCTA5 95375,
ZCTA5 95376,103493
ZCTA5 95377,155984
ZCTA5 95379,72113
ZCTA5 95380,68308
ZCTA5 95382,93592
ZCTA5 95383,85956
ZCTA5 95385,58333
ZCTA5 95386,71336
ZCTA5 95387,55833
ZCTA5 95388,60762
ZCTA5 95389,44962
ZCTA5 95391,171510
ZCTA5 95401,93513
ZCTA5 95403,94480
ZCTA5 95404,102802
ZCTA5 95405,117931
ZCTA5 95407,82807
ZCTA5 95409,105736
ZCTA5 95410,39628
ZCTA5 95412,
ZCTA5 95415,54423
ZCTA5 95417,
ZCTA5 95419,89609
ZCTA5 95420,
ZCTA5 95421,76905
ZCTA5 95422,42080
ZCTA5 95423,43170
ZCTA5 95425,107281
ZCTA5 95426,91368
ZCTA5 95427,54970
ZCTA5 95428,44286
ZCTA5 95429,
ZCTA5 95430,
ZCTA5 95431,
ZCTA5 95432,
ZCTA5 95435,
ZCTA5 95436,96023
ZCTA5 95437,55061
ZCTA5 95439,165216
ZCTA5 95441,128375
ZCTA5 95442,131696
ZCTA5 95443,
ZCTA5 95444,210650
ZCTA5 95445,93365
ZCTA5 95446,88643
ZCTA5 95448,103048
ZCTA5 95449,80149
ZCTA5 95450,77083
ZCTA5 95451,65417
ZCTA5 95452,134293
ZCTA5 95453,66775
ZCTA5 95454,40053
ZCTA5 95456,60972
ZCTA5 95457,52266
ZCTA5 95458,49004
ZCTA5 95459,66250
ZCTA5 95460,68478
ZCTA5 95461,81830
ZCTA5 95462,68333
ZCTA5 95463,
ZCTA5 95464,73157
ZCTA5 95465,123650
ZCTA5 95466,52614
ZCTA5 95467,72292
ZCTA5 95468,104429
ZCTA5 95469,66402
ZCTA5 95470,66516
ZCTA5 95471,69046
ZCTA5 95472,109775
ZCTA5 95476,108322
ZCTA5 95480,
ZCTA5 95482,70063
ZCTA5 95485,84583
ZCTA5 95486,
ZCTA5 95488,
ZCTA5 95490,67069
ZCTA5 95492,131022
ZCTA5 95493,97500
ZCTA5 95494,
ZCTA5 95497,121731
ZCTA5 95501,55076
ZCTA5 95503,76708
ZCTA5 95511,
ZCTA5 95514,
ZCTA5 95519,66687
ZCTA5 95521,54324
ZCTA5 95524,82697
ZCTA5 95525,65250
ZCTA5 95526,41563
ZCTA5 95527,73125
ZCTA5 95528,71250
ZCTA5 95531,66817
ZCTA5 95536,66563
ZCTA5 95537,76116
ZCTA5 95538,64481
ZCTA5 95540,62346
ZCTA5 95542,45049
ZCTA5 95543,46620
ZCTA5 95545,
ZCTA5 95546,52574
ZCTA5 95547,85179
ZCTA5 95548,45139
ZCTA5 95549,89583
ZCTA5 95550,101167
ZCTA5 95551,73472
ZCTA5 95552,21007
ZCTA5 95553,41650
ZCTA5 95554,36964
ZCTA5 95555,43250
ZCTA5 95556,
ZCTA5 95558,51250
ZCTA5 95559,
ZCTA5 95560,
ZCTA5 95562,45801
ZCTA5 95563,46607
ZCTA5 95564,69250
ZCTA5 95565,88281
ZCTA5 95567,84250
ZCTA5 95568,128125
ZCTA5 95569,36250
ZCTA5 95570,72143
ZCTA5 95571,
ZCTA5 95573,43576
ZCTA5 95585,36349
ZCTA5 95587,
ZCTA5 95589,45074
ZCTA5 95595,
ZCTA5 95601,91233
ZCTA5 95602,102063
ZCTA5 95603,80851
ZCTA5 95604,
ZCTA5 95605,71361
ZCTA5 95606,
ZCTA5 95607,143529
ZCTA5 95608,83638
ZCTA5 95610,77565
ZCTA5 95612,87031
ZCTA5 95613,
ZCTA5 95614,129199
ZCTA5 95615,70438
ZCTA5 95616,74758
ZCTA5 95618,112454
ZCTA5 95619,74504
ZCTA5 95620,100224
ZCTA5 95621,77377
ZCTA5 95623,106190
ZCTA5 95624,121269
ZCTA5 95625,103476
ZCTA5 95626,92708
ZCTA5 95627,104265
ZCTA5 95628,111582
ZCTA5 95629,
ZCTA5 95630,139182
ZCTA5 95631,103947
ZCTA5 95632,90933
ZCTA5 95633,82500
ZCTA5 95634,67900
ZCTA5 95635,81136
ZCTA5 95636,89705
ZCTA5 95637,134663
ZCTA5 95638,92321
ZCTA5 95639,
ZCTA5 95640,94045
ZCTA5 95641,76667
ZCTA5 95642,85000
ZCTA5 95645,66184
ZCTA5 95646,145341
ZCTA5 95648,108200
ZCTA5 95650,137263
ZCTA5 95651,
ZCTA5 95652,24866
ZCTA5 95653,
ZCTA5 95655,130500
ZCTA5 95658,128472
ZCTA5 95659,67188
ZCTA5 95660,66957
ZCTA5 95661,103745
ZCTA5 95662,93613
ZCTA5 95663,157820
ZCTA5 95664,97946
ZCTA5 95665,72381
ZCTA5 95666,79181
ZCTA5 95667,90499
ZCTA5 95668,96250
ZCTA5 95669,90455
ZCTA5 95670,90414
ZCTA5 95671,
ZCTA5 95672,145769
ZCTA5 95673,96694
ZCTA5 95674,109063
ZCTA5 95675,
ZCTA5 95676,58438
ZCTA5 95677,104985
ZCTA5 95678,104704
ZCTA5 95679,
ZCTA5 95680,
ZCTA5 95681,80000
ZCTA5 95682,115621
ZCTA5 95683,130439
ZCTA5 95684,78163
ZCTA5 95685,64506
ZCTA5 95686,43482
ZCTA5 95687,106648
ZCTA5 95688,115791
ZCTA5 95689,107500
ZCTA5 95690,88173
ZCTA5 95691,100822
ZCTA5 95692,86488
ZCTA5 95693,127313
ZCTA5 95694,107415
ZCTA5 95695,78875
ZCTA5 95697,
ZCTA5 95698,
ZCTA5 95699,"250,000+"
ZCTA5 95701,96750
ZCTA5 95703,98734
ZCTA5 95709,79196
ZCTA5 95713,91329
ZCTA5 95714,79375
ZCTA5 95715,158819
ZCTA5 95717,
ZCTA5 95720,
ZCTA5 95721,
ZCTA5 95722,101023
ZCTA5 95726,95125
ZCTA5 95728,113224
ZCTA5 95735,106375
ZCTA5 95736,
ZCTA5 95742,154602
ZCTA5 95746,182321
ZCTA5 95747,133595
ZCTA5 95757,133443
ZCTA5 95758,115146
ZCTA5 95762,165979
ZCTA5 95765,130691
ZCTA5 95776,104020
ZCTA5 95811,77760
ZCTA5 95814,46637
ZCTA5 95815,58590
ZCTA5 95816,90521
ZCTA5 95817,64621
ZCTA5 95818,120509
ZCTA5 95819,127500
ZCTA5 95820,69905
ZCTA5 95821,58331
ZCTA5 95822,80835
ZCTA5 95823,63701
ZCTA5 95824,53938
ZCTA5 95825,64264
ZCTA5 95826,77689
ZCTA5 95827,82382
ZCTA5 95828,77524
ZCTA5 95829,110269
ZCTA5 95830,135083
ZCTA5 95831,96509
ZCTA5 95832,78230
ZCTA5 95833,87016
ZCTA5 95834,98169
ZCTA5 95835,114413
ZCTA5 95837,176250
ZCTA5 95838,63969
ZCTA5 95841,62305
ZCTA5 95842,67170
ZCTA5 95843,94753
ZCTA5 95864,129083
ZCTA5 95901,68109
ZCTA5 95903,57356
ZCTA5 95910,
ZCTA5 95912,80893
ZCTA5 95913,119632
ZCTA5 95914,84688
ZCTA5 95915,
ZCTA5 95916,42963
ZCTA5 95917,80698
ZCTA5 95918,55795
ZCTA5 95919,
ZCTA5 95920,
ZCTA5 95922,37250
ZCTA5 95923,54583
ZCTA5 95925,
ZCTA5 95926,62334
ZCTA5 95928,65350
ZCTA5 95929,
ZCTA5 95930,
ZCTA5 95932,67589
ZCTA5 95934,
ZCTA5 95935,51603
ZCTA5 95936,111643
ZCTA5 95937,46650
ZCTA5 95938,103229
ZCTA5 95939,35893
ZCTA5 95941,69464
ZCTA5 95942,153270
ZCTA5 95943,64167
ZCTA5 95944,
ZCTA5 95945,61068
ZCTA5 95946,84700
ZCTA5 95947,97656
ZCTA5 95948,60759
ZCTA5 95949,90309
ZCTA5 95950,
ZCTA5 95951,71331
ZCTA5 95953,66614
ZCTA5 95954,61808
ZCTA5 95955,61500
ZCTA5 95956,63074
ZCTA5 95957,79375
ZCTA5 95958,
ZCTA5 95959,79509
ZCTA5 95960,40099
ZCTA5 95961,85404
ZCTA5 95962,66500
ZCTA5 95963,68654
ZCTA5 95965,53367
ZCTA5 95966,63948
ZCTA5 95968,37531
ZCTA5 95969,72250
ZCTA5 95970,82692
ZCTA5 95971,83571
ZCTA5 95972,
ZCTA5 95973,92228
ZCTA5 95974,
ZCTA5 95975,74954
ZCTA5 95977,100909
ZCTA5 95978,56250
ZCTA5 95979,32321
ZCTA5 95981,
ZCTA5 95982,96786
ZCTA5 95983,51818
ZCTA5 95984,
ZCTA5 95986,
ZCTA5 95987,92337
ZCTA5 95988,78913
ZCTA5 95991,64853
ZCTA5 95993,89684
ZCTA5 96001,70594
ZCTA5 96002,74230
ZCTA5 96003,71801
ZCTA5 96006,41765
ZCTA5 96007,65000
ZCTA5 96008,94044
ZCTA5 96009,50950
ZCTA5 96010,
ZCTA5 96011,24583
ZCTA5 96013,52065
ZCTA5 96014,
ZCTA5 96015,44894
ZCTA5 96016,52137
ZCTA5 96017,46500
ZCTA5 96019,60972
ZCTA5 96020,82123
ZCTA5 96021,58125
ZCTA5 96022,87220
ZCTA5 96023,36014
ZCTA5 96024,46964
ZCTA5 96025,43714
ZCTA5 96027,69559
ZCTA5 96028,61851
ZCTA5 96029,
ZCTA5 96031,35250
ZCTA5 96032,69953
ZCTA5 96033,41875
ZCTA5 96034,56875
ZCTA5 96035,51336
ZCTA5 96037,
ZCTA5 96038,58787
ZCTA5 96039,40333
ZCTA5 96040,
ZCTA5 96041,46914
ZCTA5 96044,55750
ZCTA5 96046,
ZCTA5 96047,119922
ZCTA5 96048,63199
ZCTA5 96050,36450
ZCTA5 96051,63000
ZCTA5 96052,56734
ZCTA5 96054,71917
ZCTA5 96055,53657
ZCTA5 96056,88359
ZCTA5 96057,46250
ZCTA5 96058,46196
ZCTA5 96059,
ZCTA5 96061,
ZCTA5 96062,110781
ZCTA5 96063,85455
ZCTA5 96064,59602
ZCTA5 96065,65000
ZCTA5 96067,63222
ZCTA5 96068,
ZCTA5 96069,74107
ZCTA5 96071,
ZCTA5 96073,123237
ZCTA5 96074,70455
ZCTA5 96075,66000
ZCTA5 96076,26058
ZCTA5 96078,
ZCTA5 96080,63365
ZCTA5 96084,39141
ZCTA5 96085,101667
ZCTA5 96086,55208
ZCTA5 96087,101447
ZCTA5 96088,71494
ZCTA5 96090,67614
ZCTA5 96091,59432
ZCTA5 96092,41455
ZCTA5 96093,72793
ZCTA5 96094,65139
ZCTA5 96096,60547
ZCTA5 96097,47105
ZCTA5 96101,57117
ZCTA5 96103,66725
ZCTA5 96104,51484
ZCTA5 96105,
ZCTA5 96106,
ZCTA5 96107,45605
ZCTA5 96108,
ZCTA5 96109,50556
ZCTA5 96110,69250
ZCTA5 96111,
ZCTA5 96112,36750
ZCTA5 96113,54922
ZCTA5 96114,70000
ZCTA5 96115,69583
ZCTA5 96116,
ZCTA5 96117,101250
ZCTA5 96118,44417
ZCTA5 96119,
ZCTA5 96120,100909
ZCTA5 96121,87826
ZCTA5 96122,52096
ZCTA5 96123,39167
ZCTA5 96124,
ZCTA5 96125,76875
ZCTA5 96126,
ZCTA5 96128,89340
ZCTA5 96129,
ZCTA5 96130,71125
ZCTA5 96132,43125
ZCTA5 96133,
ZCTA5 96134,47609
ZCTA5 96135,
ZCTA5 96136,
ZCTA5 96137,63480
ZCTA5 96140,185104
ZCTA5 96141,121875
ZCTA5 96142,87969
ZCTA5 96143,65841
ZCTA5 96145,121875
ZCTA5 96146,114145
ZCTA5 96148,82692
ZCTA5 96150,83738
ZCTA5 96155,
ZCTA5 96161,128535
ZCTA5 96701,107888
ZCTA5 96703,94688
ZCTA5 96704,95492
ZCTA5 96705,120577
ZCTA5 96706,125879
ZCTA5 96707,121409
ZCTA5 96708,99224
ZCTA5 96710,
ZCTA5 96712,97771
ZCTA5 96713,51500
ZCTA5 96714,132115
ZCTA5 96716,90452
ZCTA5 96717,105357
ZCTA5 96719,82109
ZCTA5 96720,78537
ZCTA5 96722,105750
ZCTA5 96725,88426
ZCTA5 96726,
ZCTA5 96727,83534
ZCTA5 96728,69063
ZCTA5 96729,54500
ZCTA5 96730,112237
ZCTA5 96731,73393
ZCTA5 96732,94360
ZCTA5 96734,131554
ZCTA5 96737,46200
ZCTA5 96738,90545
ZCTA5 96740,94091
ZCTA5 96741,106777
ZCTA5 96742,86250
ZCTA5 96743,98177
ZCTA5 96744,129263
ZCTA5 96746,89681
ZCTA5 96747,89637
ZCTA5 96748,76974
ZCTA5 96749,74633
ZCTA5 96750,86293
ZCTA5 96751,
ZCTA5 96752,74628
ZCTA5 96753,87948
ZCTA5 96754,85428
ZCTA5 96755,98429
ZCTA5 96756,97500
ZCTA5 96757,
ZCTA5 96759,
ZCTA5 96760,96615
ZCTA5 96761,94229
ZCTA5 96762,116736
ZCTA5 96763,79808
ZCTA5 96764,72917
ZCTA5 96765,83641
ZCTA5 96766,96434
ZCTA5 96768,105942
ZCTA5 96769,
ZCTA5 96770,56591
ZCTA5 96771,59092
ZCTA5 96772,61250
ZCTA5 96773,
ZCTA5 96774,64167
ZCTA5 96776,74536
ZCTA5 96777,63438
ZCTA5 96778,34863
ZCTA5 96779,115833
ZCTA5 96780,
ZCTA5 96781,94083
ZCTA5 96782,104779
ZCTA5 96783,65313
ZCTA5 96785,64213
ZCTA5 96786,83488
ZCTA5 96789,125822
ZCTA5 96790,92313
ZCTA5 96791,93875
ZCTA5 96792,83927
ZCTA5 96793,104220
ZCTA5 96795,118365
ZCTA5 96796,87222
ZCTA5 96797,110036
ZCTA5 96813,87799
ZCTA5 96814,77336
ZCTA5 96815,75020
ZCTA5 96816,114744
ZCTA5 96817,74690
ZCTA5 96818,99933
ZCTA5 96819,96346
ZCTA5 96820,
ZCTA5 96821,174152
ZCTA5 96822,95594
ZCTA5 96825,149757
ZCTA5 96826,67743
ZCTA5 96848,
ZCTA5 96850,
ZCTA5 96853,
ZCTA5 96857,
ZCTA5 96858,
ZCTA5 96859,
ZCTA5 96860,
ZCTA5 96863,
ZCTA5 97001,35972
ZCTA5 97002,65685
ZCTA5 97003,96962
ZCTA5 97004,114167
ZCTA5 97005,74306
ZCTA5 97006,100373
ZCTA5 97007,116667
ZCTA5 97008,90246
ZCTA5 97009,109286
ZCTA5 97011,96486
ZCTA5 97013,99343
ZCTA5 97014,70375
ZCTA5 97015,82865
ZCTA5 97016,67500
ZCTA5 97017,91295
ZCTA5 97018,100912
ZCTA5 97019,107604
ZCTA5 97020,79167
ZCTA5 97021,77301
ZCTA5 97022,76649
ZCTA5 97023,74701
ZCTA5 97024,71649
ZCTA5 97026,89630
ZCTA5 97027,91957
ZCTA5 97028,77119
ZCTA5 97029,39375
ZCTA5 97030,61793
ZCTA5 97031,86085
ZCTA5 97032,100301
ZCTA5 97033,
ZCTA5 97034,147688
ZCTA5 97035,126866
ZCTA5 97037,62422
ZCTA5 97038,87585
ZCTA5 97039,69643
ZCTA5 97040,77500
ZCTA5 97041,73250
ZCTA5 97042,109364
ZCTA5 97045,100388
ZCTA5 97048,74453
ZCTA5 97049,89862
ZCTA5 97050,55833
ZCTA5 97051,85837
ZCTA5 97053,123902
ZCTA5 97054,84518
ZCTA5 97055,105696
ZCTA5 97056,95351
ZCTA5 97057,
ZCTA5 97058,62257
ZCTA5 97060,84164
ZCTA5 97062,106987
ZCTA5 97063,54083
ZCTA5 97064,78125
ZCTA5 97065,61750
ZCTA5 97067,86429
ZCTA5 97068,145877
ZCTA5 97070,89953
ZCTA5 97071,70130
ZCTA5 97078,83940
ZCTA5 97080,96218
ZCTA5 97086,102591
ZCTA5 97089,114516
ZCTA5 97101,105061
ZCTA5 97102,
ZCTA5 97103,75080
ZCTA5 97106,108383
ZCTA5 97107,70804
ZCTA5 97108,69063
ZCTA5 97109,146094
ZCTA5 97110,68923
ZCTA5 97111,95121
ZCTA5 97112,54188
ZCTA5 97113,93131
ZCTA5 97114,87560
ZCTA5 97115,114107
ZCTA5 97116,87308
ZCTA5 97117,109083
ZCTA5 97118,52372
ZCTA5 97119,118056
ZCTA5 97121,58789
ZCTA5 97122,56528
ZCTA5 97123,105999
ZCTA5 97124,107063
ZCTA5 97125,
ZCTA5 97127,96419
ZCTA5 97128,72055
ZCTA5 97130,81587
ZCTA5 97131,67719
ZCTA5 97132,95150
ZCTA5 97133,117986
ZCTA5 97134,
ZCTA5 97135,88266
ZCTA5 97136,64286
ZCTA5 97137,104643
ZCTA5 97138,51993
ZCTA5 97140,119241
ZCTA5 97141,66081
ZCTA5 97144,103580
ZCTA5 97145,113500
ZCTA5 97146,79491
ZCTA5 97147,56333
ZCTA5 97148,97150
ZCTA5 97149,74318
ZCTA5 97201,67074
ZCTA5 97202,100353
ZCTA5 97203,77619
ZCTA5 97204,
ZCTA5 97205,58943
ZCTA5 97206,94233
ZCTA5 97208,
ZCTA5 97209,84059
ZCTA5 97210,87942
ZCTA5 97211,109604
ZCTA5 97212,128098
ZCTA5 97213,95801
ZCTA5 97214,86879
ZCTA5 97215,114361
ZCTA5 97216,71951
ZCTA5 97217,100387
ZCTA5 97218,81367
ZCTA5 97219,115525
ZCTA5 97220,68976
ZCTA5 97221,146017
ZCTA5 97222,77441
ZCTA5 97223,108040
ZCTA5 97224,94456
ZCTA5 97225,111341
ZCTA5 97227,79161
ZCTA5 97229,159863
ZCTA5 97230,70582
ZCTA5 97231,122063
ZCTA5 97232,71278
ZCTA5 97233,54886
ZCTA5 97236,68582
ZCTA5 97239,108795
ZCTA5 97258,
ZCTA5 97266,71791
ZCTA5 97267,85178
ZCTA5 97301,57497
ZCTA5 97302,83697
ZCTA5 97303,81057
ZCTA5 97304,91731
ZCTA5 97305,64581
ZCTA5 97306,89773
ZCTA5 97310,
ZCTA5 97317,81208
ZCTA5 97321,95687
ZCTA5 97322,68536
ZCTA5 97324,65781
ZCTA5 97325,87982
ZCTA5 97326,104409
ZCTA5 97327,83051
ZCTA5 97329,47500
ZCTA5 97330,69127
ZCTA5 97331,
ZCTA5 97333,64581
ZCTA5 97335,116375
ZCTA5 97336,
ZCTA5 97338,73345
ZCTA5 97341,62917
ZCTA5 97342,59583
ZCTA5 97343,100923
ZCTA5 97344,54018
ZCTA5 97345,
ZCTA5 97346,81771
ZCTA5 97347,41250
ZCTA5 97348,107273
ZCTA5 97350,
ZCTA5 97351,84717
ZCTA5 97352,99175
ZCTA5 97355,64307
ZCTA5 97357,
ZCTA5 97358,106625
ZCTA5 97360,68912
ZCTA5 97361,70625
ZCTA5 97362,62813
ZCTA5 97364,60446
ZCTA5 97365,60736
ZCTA5 97366,83283
ZCTA5 97367,58845
ZCTA5 97368,59267
ZCTA5 97369,
ZCTA5 97370,87198
ZCTA5 97371,
ZCTA5 97373,
ZCTA5 97374,98438
ZCTA5 97375,84390
ZCTA5 97376,59976
ZCTA5 97377,130223
ZCTA5 97378,80680
ZCTA5 97380,58333
ZCTA5 97381,84077
ZCTA5 97383,75094
ZCTA5 97384,
ZCTA5 97385,86771
ZCTA5 97386,68116
ZCTA5 97388,70403
ZCTA5 97389,92443
ZCTA5 97390,70488
ZCTA5 97391,57793
ZCTA5 97392,110000
ZCTA5 97394,57708
ZCTA5 97396,52857
ZCTA5 97401,51244
ZCTA5 97402,55743
ZCTA5 97403,47103
ZCTA5 97404,80355
ZCTA5 97405,93136
ZCTA5 97406,
ZCTA5 97408,102063
ZCTA5 97410,
ZCTA5 97411,48476
ZCTA5 97412,71563
ZCTA5 97413,63488
ZCTA5 97414,33732
ZCTA5 97415,68994
ZCTA5 97416,63889
ZCTA5 97417,46971
ZCTA5 97419,81964
ZCTA5 97420,61624
ZCTA5 97423,57665
ZCTA5 97424,71985
ZCTA5 97426,87533
ZCTA5 97429,51055
ZCTA5 97430,56250
ZCTA5 97431,53155
ZCTA5 97432,35858
ZCTA5 97434,52956
ZCTA5 97435,54679
ZCTA5 97436,49028
ZCTA5 97437,91128
ZCTA5 97438,100000
ZCTA5 97439,58576
ZCTA5 97441,135567
ZCTA5 97442,44883
ZCTA5 97443,79914
ZCTA5 97444,64600
ZCTA5 97446,72065
ZCTA5 97447,70109
ZCTA5 97448,78244
ZCTA5 97449,55982
ZCTA5 97450,62778
ZCTA5 97451,56518
ZCTA5 97452,92344
ZCTA5 97453,53333
ZCTA5 97454,96488
ZCTA5 97455,113608
ZCTA5 97456,66250
ZCTA5 97457,53514
ZCTA5 97458,51703
ZCTA5 97459,79679
ZCTA5 97461,104783
ZCTA5 97462,65032
ZCTA5 97463,36885
ZCTA5 97465,39718
ZCTA5 97466,49940
ZCTA5 97467,58333
ZCTA5 97469,56538
ZCTA5 97470,53875
ZCTA5 97471,70765
ZCTA5 97473,
ZCTA5 97476,21036
ZCTA5 97477,63574
ZCTA5 97478,79051
ZCTA5 97479,56493
ZCTA5 97480,54167
ZCTA5 97481,
ZCTA5 97484,61719
ZCTA5 97486,76136
ZCTA5 97487,64973
ZCTA5 97488,78162
ZCTA5 97489,68295
ZCTA5 97490,135179
ZCTA5 97492,32360
ZCTA5 97493,68472
ZCTA5 97494,
ZCTA5 97495,75385
ZCTA5 97496,55776
ZCTA5 97497,36868
ZCTA5 97498,71213
ZCTA5 97499,61071
ZCTA5 97501,61971
ZCTA5 97502,79146
ZCTA5 97503,65040
ZCTA5 97504,81233
ZCTA5 97520,71485
ZCTA5 97522,47083
ZCTA5 97523,45960
ZCTA5 97524,81944
ZCTA5 97525,68512
ZCTA5 97526,57103
ZCTA5 97527,66396
ZCTA5 97530,95300
ZCTA5 97531,
ZCTA5 97532,77125
ZCTA5 97534,30231
ZCTA5 97535,60451
ZCTA5 97536,57682
ZCTA5 97537,58445
ZCTA5 97538,43689
ZCTA5 97539,45837
ZCTA5 97540,57686
ZCTA5 97541,39688
ZCTA5 97543,
ZCTA5 97544,71066
ZCTA5 97601,53333
ZCTA5 97603,64272
ZCTA5 97604,
ZCTA5 97620,60938
ZCTA5 97621,
